Season,Event,Buyer ID,Resale Date,Seat Block,Qty,Primary Value / Ticket,Resale Value / Ticket,Mail CSZ
Football 2017,Cincinnati,805376,9/8/17,"1:18:87:31,31",2,64.5,61.88,"Grand Rapids, MI  49546"
Football 2017,Cincinnati,805376,9/8/17,"1:18:87:32,32",2,64.5,61.88,"Grand Rapids, MI  49546"
Football 2017,Cincinnati,805761,9/6/17,"1:22:59:2,1",4,71.67,115,"Terre Haute, IN  47803"
Football 2017,Cincinnati,806238,9/1/17,"1:21:20:22,21",4,71.67,131,"Grand Haven, MI  49417"
Football 2017,Cincinnati,806288,9/3/17,"1:4:33:2,1",4,71.67,95,"Grosse Pointe, MI  48230"
Football 2017,Cincinnati,806356,8/3/17,"1:6:A:21,20",4,71.67,186.25,"Galloway, OH  43119"
Football 2017,Cincinnati,806442,8/30/17,"1:37:38:11,9",6,71.67,100,"Troy, MI  48085"
Football 2017,Cincinnati,806529,8/2/17,"1:3:B:20,17",8,71.67,149,"South Lyon, MI  48178"
Football 2017,Cincinnati,806603,9/7/17,"1:44:63:12,11",4,71.67,105,"Ann Arbor, MI  48103"
Football 2017,Cincinnati,806646,8/14/17,"1:19:83:23,22",4,71.67,96,"San Francisco, CA  94105"
Football 2017,Cincinnati,806813,9/2/17,"1:17:74:10,9",4,71.67,70,"Hamilton, OH  45011"
Football 2017,Cincinnati,807049,8/29/17,"1:21:34:12,11",4,71.67,125,"Grand Haven, MI  49417"
Football 2017,Cincinnati,807098,9/6/17,"1:35:A:8,7",4,71.67,75,"Fort Wayne, IN  46818"
Football 2017,Cincinnati,807380,9/7/17,"1:20:10:1,1",2,85,201.79,"Carey, OH  43316"
Football 2017,Cincinnati,807380,9/7/17,"1:20:10:2,2",2,85,201.79,"Carey, OH  43316"
Football 2017,Cincinnati,807380,9/7/17,"1:20:10:3,3",2,85,201.79,"Carey, OH  43316"
Football 2017,Cincinnati,807380,9/7/17,"1:20:10:4,4",2,85,201.79,"Carey, OH  43316"
Football 2017,Cincinnati,807380,9/7/17,"1:20:10:5,5",2,85,201.79,"Carey, OH  43316"
Football 2017,Cincinnati,807380,9/7/17,"1:20:10:6,6",2,85,201.79,"Carey, OH  43316"
Football 2017,Cincinnati,807449,9/6/17,"1:20:3:25,25",2,85,116.59,"Chicago, IL  60616"
Football 2017,Cincinnati,807817,9/4/17,"1:43:18:12,11",4,71.67,115,"Nashville, TN  37204"
Football 2017,Cincinnati,807819,8/24/17,"1:34:15:12,11",4,64.5,100,"Plymouth, MI  48170"
Football 2017,Cincinnati,807824,9/9/17,"1:2:13:14,13",4,71.67,100,"Brighton, MI  48116"
Football 2017,Cincinnati,807892,8/24/17,"1:16:95:10,9",4,71.67,83.33,"Livonia, MI  48152"
Football 2017,Cincinnati,807962,8/28/17,"1:38:25:8,5",8,71.67,85,"Saint Clair Shores, MI  48080"
Football 2017,Cincinnati,807987,8/17/17,"1:23:48:26,25",4,71.67,219.97,"West Hollywood, CA  90069"
Football 2017,Cincinnati,808043,9/6/17,"1:9:7:9,8",4,71.67,75,"Ann Arbor, MI  48103"
Football 2017,Cincinnati,808051,8/23/17,"1:37:86:18,17",4,71.67,65,"Ada, MI  49301"
Football 2017,Cincinnati,808164,9/8/17,"1:42:12:1,1",2,85,69,"Ypsilanti, MI  48198"
Football 2017,Cincinnati,808170,9/6/17,"1:40:68:24,24",2,71.67,61,"Interlochen, MI  49643"
Football 2017,Cincinnati,808170,9/6/17,"1:40:85:22,21",4,71.67,59.95,"Interlochen, MI  49643"
Football 2017,Cincinnati,808188,9/7/17,"1:23:59:18,17",4,71.67,125,"Grand Rapids, MI  49512"
Football 2017,Cincinnati,808236,8/30/17,"1:3:39:20,17",8,71.67,100,"Rochester Hills, MI  48306"
Football 2017,Cincinnati,808318,9/8/17,"1:21:21:6,5",4,71.67,90,"Champaign, IL  61820"
Football 2017,Cincinnati,808359,9/5/17,"1:6:84:2,1",4,71.67,55,"Livonia, MI  48150"
Football 2017,Cincinnati,808372,9/6/17,"1:11:34:1,1",2,71.67,72,"Jerome, MI  49249"
Football 2017,Cincinnati,808372,9/6/17,"1:11:34:2,2",2,71.67,72,"Jerome, MI  49249"
Football 2017,Cincinnati,808372,9/6/17,"1:11:34:3,3",2,71.67,72,"Jerome, MI  49249"
Football 2017,Cincinnati,808372,9/6/17,"1:11:34:4,4",2,71.67,72,"Jerome, MI  49249"
Football 2017,Cincinnati,808557,9/6/17,"1:20:45:20,19",4,71.67,85,"Oakland, MI  48306"
Football 2017,Cincinnati,808628,9/4/17,"1:10:78:35,34",4,71.67,75,"Holland, MI  49424"
Football 2017,Cincinnati,808827,9/8/17,"1:12:39:9,9",2,71.67,52,"Dayton, OH  45424"
Football 2017,Cincinnati,808841,9/1/17,"1:35:13:22,21",4,71.67,81,"Fort Wayne, IN  46845"
Football 2017,Cincinnati,808954,9/6/17,"1:40:28:1,1",2,85,53.81,"Toledo, OH  43606"
Football 2017,Cincinnati,808954,9/6/17,"1:40:30:5,5",2,85,53.81,"Toledo, OH  43606"
Football 2017,Cincinnati,808954,9/6/17,"1:41:66:29,29",2,85,53.81,"Toledo, OH  43606"
Football 2017,Cincinnati,808954,9/6/17,"1:41:88:1,1",2,85,51.12,"Toledo, OH  43606"
Football 2017,Cincinnati,809114,9/6/17,"1:12:14:20,17",8,71.67,72,"Novi, MI  48377"
Football 2017,Cincinnati,809134,9/6/17,"1:3:32:9,9",2,85,106.86,"Mentor, OH  44060"
Football 2017,Cincinnati,809245,9/9/17,"1:20:41:22,21",4,71.67,68.85,"Sylvania, OH  43560"
Football 2017,Cincinnati,809401,8/31/17,"1:6:45:12,11",4,71.67,85,"Alger, OH  45812"
Football 2017,Cincinnati,809501,8/20/17,"1:11:27:20,19",4,71.67,88,"Chatham, ON  N7L 4A2"
Football 2017,Cincinnati,809547,9/9/17,"1:25:73:24,22",6,71.67,130,"Chicago, IL  60622"
Football 2017,Cincinnati,809590,8/7/17,"1:35:35:8,7",4,71.67,97,"Kalamazoo, MI  49001"
Football 2017,Cincinnati,809673,9/8/17,"1:36:77:31,28",8,71.67,71.73,"Clarkston, MI  48348"
Football 2017,Cincinnati,809673,9/8/17,"1:40:75:37,36",4,71.67,50,"Clarkston, MI  48348"
Football 2017,Cincinnati,809791,9/1/17,"1:19:31:17,17",2,85,60.09,"Dexter, MI  48130"
Football 2017,Cincinnati,809838,8/29/17,"1:38:54:22,21",4,71.67,67,"Canton, MI  48188"
Football 2017,Cincinnati,810198,8/5/17,"1:42:4:22,21",4,71.67,138,"Lapeer, MI  48446"
Football 2017,Cincinnati,810225,9/8/17,"1:12:46:14,13",4,71.67,55,"Dewitt, MI  48820"
Football 2017,Cincinnati,810225,9/8/17,"1:12:46:20,19",4,71.67,55,"Dewitt, MI  48820"
Football 2017,Cincinnati,810226,8/22/17,"1:18:6:10,9",4,71.67,110,"Toledo, OH  43614"
Football 2017,Cincinnati,810379,8/12/17,"1:40:3:21,19",6,71.67,122.22,"Philadelphia, PA  19146"
Football 2017,Cincinnati,810564,9/5/17,"1:10:34:17,16",4,71.67,65,"Hilliard, OH  43026"
Football 2017,Cincinnati,810564,9/5/17,"1:10:35:19,18",4,71.67,65,"Hilliard, OH  43026"
Football 2017,Cincinnati,810637,9/6/17,"1:1:12:6,5",4,71.67,115,"Rochester Hills, MI  48317"
Football 2017,Cincinnati,810733,9/5/17,"1:18:16:28,27",4,71.67,70,"Elkton, MI  48731"
Football 2017,Cincinnati,810928,9/6/17,"1:17:37:9,8",4,71.67,65,"Ann Arbor, MI  48104"
Football 2017,Cincinnati,810964,8/17/17,"1:3:30:10,7",8,71.67,130,"Brown City, MI  48416"
Football 2017,Cincinnati,811195,9/5/17,"1:9:85:19,16",8,71.67,75,"Garden City, MI  48135"
Football 2017,Cincinnati,811215,8/10/17,"1:40:81:20,17",8,71.67,110,"Monroe, MI  48161"
Football 2017,Cincinnati,811441,8/18/17,"1:16:77:29,28",4,71.67,105,"Reading, MI  49274"
Football 2017,Cincinnati,811441,8/18/17,"1:16:77:33,33",2,71.67,90,"Reading, MI  49274"
Football 2017,Cincinnati,811441,8/18/17,"1:16:77:34,34",2,71.67,90,"Reading, MI  49274"
Football 2017,Cincinnati,811441,8/18/17,"1:16:77:35,35",2,71.67,90,"Reading, MI  49274"
Football 2017,Cincinnati,811441,8/18/17,"1:16:77:36,36",2,71.67,90,"Reading, MI  49274"
Football 2017,Cincinnati,811504,8/18/17,"1:18:22:14,13",4,71.67,113,"Delton, MI  49046"
Football 2017,Cincinnati,811528,9/6/17,"1:21:20:25,25",2,85,78.43,"San Francisco, CA  94110"
Football 2017,Cincinnati,811560,8/15/17,"1:1:1:2,1",4,71.67,204,"New Orleans, LA  70130"
Football 2017,Cincinnati,811912,8/14/17,"1:18:45:20,19",4,71.67,106,"Tecumseh, ON  N8N 5B2"
Football 2017,Cincinnati,811912,8/14/17,"1:18:46:18,15",8,71.67,110,"Tecumseh, ON  N8N 5B2"
Football 2017,Cincinnati,811967,9/7/17,"1:44:17:20,17",8,68.08,110,"Sylvania, OH  43560"
Football 2017,Cincinnati,812062,9/7/17,"1:8:31:1,1",2,64.5,60,"Minnetonka, MN  55345"
Football 2017,Cincinnati,812100,9/9/17,"1:43:66:2,1",4,71.67,72.99,"Beverly Hills, MI  48025"
Football 2017,Cincinnati,812103,8/24/17,"1:16:65:16,15",4,71.67,86,"Fremont, OH  43420"
Football 2017,Cincinnati,812125,8/7/17,"1:40:4:2,1",4,71.67,96,"Tekonsha, MI  49092"
Football 2017,Cincinnati,812167,9/7/17,"1:13:63:26,24",6,71.67,70,"Horton, MI  49246"
Football 2017,Cincinnati,812172,9/8/17,"1:40:30:9,8",4,71.67,60,"Ann Arbor, MI  48103"
Football 2017,Cincinnati,812596,8/14/17,"1:6:12:14,13",4,71.67,100,"Port Huron, MI  48060"
Football 2017,Cincinnati,812619,9/1/17,"1:19:85:14,13",4,71.67,76,"Fenton, MI  48430"
Football 2017,Cincinnati,812907,7/28/17,"1:20:4:3,1",6,85,175,"Bay Village, OH  44140"
Football 2017,Cincinnati,812907,8/24/17,"1:20:4:6,6",2,85,112.75,"Bay Village, OH  44140"
Football 2017,Cincinnati,812939,9/9/17,"1:6:71:18,16",6,71.67,74.44,"Birmingham, MI  48009"
Football 2017,Cincinnati,813135,9/7/17,"1:25:3:23,23",2,100,157,"Mattawan, MI  49071"
Football 2017,Cincinnati,813185,8/22/17,"1:25:49:24,19",12,100,160,"Steamboat Springs, CO  80477"
Football 2017,Cincinnati,813207,8/20/17,"1:38:61:21,20",4,71.67,84,"Belleville, MI  48111"
Football 2017,Cincinnati,813215,9/7/17,"1:8:43:20,19",4,71.67,49,"Monroe, MI  48161"
Football 2017,Cincinnati,813441,9/9/17,"1:15:19:42,40",6,75,50,"Ann Arbor, MI  48103"
Football 2017,Cincinnati,813479,9/9/17,"1:35:69:21,20",4,71.67,55,"Bloomfield Hills, MI  48304"
Football 2017,Cincinnati,813579,8/23/17,"1:12:A:20,19",4,71.67,135,"Lambertville, MI  48144"
Football 2017,Cincinnati,813887,8/29/17,"1:6:64:1,1",2,75,49.33,"Perrysburg, OH  43551"
Football 2017,Cincinnati,813945,9/4/17,"1:25:1:26,25",4,100,170,"Redford, MI  48240"
Football 2017,Cincinnati,814507,8/22/17,"1:34:27:10,9",4,71.67,94.44,"Ann Arbor, MI  48103"
Football 2017,Cincinnati,814779,9/4/17,"1:5:82:8,7",4,71.67,65,"Vestaburg, MI  48891"
Football 2017,Cincinnati,814957,9/7/17,"1:43:60:19,19",2,85,68.63,"Spring Lake, MI  49456"
Football 2017,Cincinnati,814957,9/8/17,"1:43:65:4,3",4,71.67,94.41,"Spring Lake, MI  49456"
Football 2017,Cincinnati,815160,9/7/17,"1:4:64:22,22",2,71.67,70,"Saint Clair, MI  48079"
Football 2017,Cincinnati,815195,9/4/17,"1:35:46:20,17",8,71.67,69,"Macomb, MI 48044"
Football 2017,Cincinnati,815245,8/10/17,"1:9:84:23,22",4,71.67,95,"Crystal Lake, IL  60014"
Football 2017,Cincinnati,815481,9/3/17,"1:42:19:25,24",4,71.67,95,"Dearborn, MI  48124"
Football 2017,Cincinnati,815521,9/8/17,"1:43:26:18,17",4,71.67,76.38,"New Baltimore, MI  48047"
Football 2017,Cincinnati,815758,9/8/17,"1:17:28:7,6",4,71.67,60,"Trenton, MI  48183"
Football 2017,Cincinnati,815764,9/5/17,"1:6:24:4,3",4,71.67,74,"Monroe, MI  48161"
Football 2017,Cincinnati,815826,9/6/17,"1:21:68:10,7",8,71.67,88,"Suffield, CT  06078"
Football 2017,Cincinnati,815826,9/6/17,"1:22:73:1,1",2,71.67,105,"Suffield, CT  06078"
Football 2017,Cincinnati,815826,9/6/17,"1:22:73:2,2",2,71.67,105,"Suffield, CT  06078"
Football 2017,Cincinnati,815826,9/6/17,"1:22:73:3,3",2,71.67,105,"Suffield, CT  06078"
Football 2017,Cincinnati,815826,9/6/17,"1:22:73:4,4",2,71.67,105,"Suffield, CT  06078"
Football 2017,Cincinnati,815826,9/7/17,"1:24:42:13,13",2,71.67,91,"Suffield, CT  06078"
Football 2017,Cincinnati,815826,9/7/17,"1:24:42:14,14",2,71.67,91,"Suffield, CT  06078"
Football 2017,Cincinnati,815826,9/7/17,"1:24:42:15,15",2,71.67,91,"Suffield, CT  06078"
Football 2017,Cincinnati,815826,9/7/17,"1:24:42:16,16",2,71.67,91,"Suffield, CT  06078"
Football 2017,Cincinnati,815887,9/8/17,"1:1:8:24,23",4,71.67,100,"Hudsonville, MI  49426"
Football 2017,Cincinnati,815952,9/8/17,"1:36:82:20,20",2,71.67,75,"New York, NY  10025"
Football 2017,Cincinnati,816008,9/8/17,"1:1:68:1,1",2,100,80.72,"Ann Arbor, MI  48103"
Football 2017,Cincinnati,816105,9/7/17,"1:22:22:4,3",4,71.67,110,"Detroit, MI  48226"
Football 2017,Cincinnati,816109,8/7/17,"1:43:76:6,5",4,100,109,"Monroe, MI  48161"
Football 2017,Cincinnati,816252,9/8/17,"1:34:B:12,11",4,71.67,85,"Flint, MI  48506"
Football 2017,Cincinnati,816355,9/6/17,"1:4:26:8,7",4,71.67,80,"Ann Arbor, MI  48103"
Football 2017,Cincinnati,816515,9/5/17,"1:9:13:18,15",8,71.67,96,"Marion, OH  43302"
Football 2017,Cincinnati,816545,9/1/17,"1:13:28:20,19",4,71.67,70,"Roseville, MI  48066"
Football 2017,Cincinnati,816708,9/8/17,"1:18:2:21,20",4,71.67,70,"Miamisburg, OH  45342"
Football 2017,Cincinnati,816731,8/15/17,"1:13:25:26,23",8,71.67,120,"Alpena, MI  49707"
Football 2017,Cincinnati,816885,8/7/17,"1:41:40:3,3",2,85,58,"Howell, MI  48843"
Football 2017,Cincinnati,816885,8/31/17,"1:41:83:6,6",2,71.67,55.5,"Howell, MI  48843"
Football 2017,Cincinnati,816885,9/7/17,"1:41:83:5,4",4,71.67,56,"Howell, MI  48843"
Football 2017,Cincinnati,816915,8/10/17,"1:18:10:30,30",2,71.67,139.75,"Rochester Hills, MI  48306"
Football 2017,Cincinnati,816915,8/10/17,"1:18:10:31,31",2,71.67,139.75,"Rochester Hills, MI  48306"
Football 2017,Cincinnati,816915,8/10/17,"1:18:10:32,32",2,71.67,139.75,"Rochester Hills, MI  48306"
Football 2017,Cincinnati,816915,8/10/17,"1:18:10:33,33",2,71.67,139.75,"Rochester Hills, MI  48306"
Football 2017,Cincinnati,816915,8/10/17,"1:18:10:34,34",2,71.67,139.75,"Rochester Hills, MI  48306"
Football 2017,Cincinnati,816915,8/10/17,"1:18:10:35,35",2,71.67,139.75,"Rochester Hills, MI  48306"
Football 2017,Cincinnati,816915,8/10/17,"1:18:10:36,36",2,71.67,139.75,"Rochester Hills, MI  48306"
Football 2017,Cincinnati,816915,8/10/17,"1:18:10:37,37",2,71.67,139.75,"Rochester Hills, MI  48306"
Football 2017,Cincinnati,816934,9/8/17,"1:38:24:6,5",4,71.67,60,"Westland, MI  48185"
Football 2017,Cincinnati,817118,9/9/17,"1:16:82:20,19",4,71.67,40,"Holland, OH  43528"
Football 2017,Cincinnati,817118,9/9/17,"1:36:66:17,17",2,71.67,45,"Holland, OH  43528"
Football 2017,Cincinnati,817118,9/9/17,"1:36:66:18,18",2,71.67,45,"Holland, OH  43528"
Football 2017,Cincinnati,817158,9/6/17,"1:7:59:8,7",4,71.67,60,"Saint Clair Shores, MI  48082"
Football 2017,Cincinnati,823109,8/31/17,"1:40:86:39,38",4,71.67,93.5,"Clio, MI  48420"
Football 2017,Cincinnati,824790,9/9/17,"1:12:32:12,9",8,71.67,50,"Farmington Hills, MI  48331"
Football 2017,Cincinnati,86028,8/22/17,"1:38:30:16,16",2,75,61.2,"Novi, MI  48375"
Football 2017,Cincinnati,8942,9/8/17,"1:1:16:4,1",8,71.67,111.11,"South Lyon, MI  48178"
Football 2017,Cincinnati,944869,8/10/17,"1:18:59:22,20",6,71.67,79,"Denver, CO  80220"
Football 2017,Cincinnati,948022,7/14/17,"1:17:71:21,20",4,71.67,79.65,"Iuka, MS  38852"
Football 2017,Cincinnati,948022,7/27/17,"1:17:90:32,31",4,75,80.22,"Iuka, MS  38852"
Football 2017,Cincinnati,948022,8/2/17,"1:16:86:38,37",4,71.67,78.8,"Iuka, MS  38852"
Football 2017,Cincinnati,948303,7/15/17,"1:4:8:17,13",10,85,160,"Bancroft, ON  K0L1C0"
Football 2017,Cincinnati,948355,7/15/17,"1:6:2:15,13",6,71.67,92,"Loveland, OH  45140"
Football 2017,Cincinnati,948475,7/15/17,"1:34:48:6,4",6,71.67,100,"Mount Pleasant, MI  48858"
Football 2017,Cincinnati,948498,7/15/17,"1:4:8:20,18",6,85,160,"Palo Alto, CA  94303"
Football 2017,Cincinnati,948514,7/16/17,"1:6:9:6,5",4,71.67,100,"Pataskala, OH  43062"
Football 2017,Cincinnati,948536,7/17/17,"1:11:61:16,13",8,71.67,90,"Dundas, ON L9H 2C6"
Football 2017,Cincinnati,948567,7/17/17,"1:4:81:10,9",4,71.67,100,"Cincinnati, OH  45208"
Football 2017,Cincinnati,948568,7/17/17,"1:6:79:20,19",4,71.67,85,"Ostrander, OH 43061"
Football 2017,Cincinnati,948583,7/18/17,"1:4:8:23,21",6,85,160,"Ann Arbor, MI  48103"
Football 2017,Cincinnati,948603,7/18/17,"1:20:B:10,7",8,71.67,156,"Kalkaska, MI  49646"
Football 2017,Cincinnati,948615,7/19/17,"1:3:65:2,1",4,71.67,140,"Marietta, GA  30067"
Football 2017,Cincinnati,948628,7/19/17,"1:12:7:5,1",10,75,135,"Aurora, OH  44202"
Football 2017,Cincinnati,948628,7/19/17,"1:12:7:6,6",2,75,135,"Aurora, OH  44202"
Football 2017,Cincinnati,948628,7/22/17,"1:12:7:8,7",4,75,135,"Aurora, OH  44202"
Football 2017,Cincinnati,948652,7/20/17,"1:36:94:24,23",4,71.67,79,"Oakland, CA  94618"
Football 2017,Cincinnati,948654,7/20/17,"1:15:2:10,1",20,75,152,"Ann Arbor, MI  48109"
Football 2017,Cincinnati,948654,8/11/17,"1:5:26:17,13",10,71.67,152,"Ann Arbor, MI  48109"
Football 2017,Cincinnati,948660,7/20/17,"1:4:8:26,24",6,85,160,"Virginia Beach, VA  23451"
Football 2017,Cincinnati,948718,7/22/17,"1:2:85:22,17",12,100,150,"Lawrenceburg, IN  47025"
Football 2017,Cincinnati,948737,7/22/17,"1:15:B:9,1",18,75,154,"Cincinnati, OH  45244"
Football 2017,Cincinnati,948770,7/23/17,"1:2:85:24,23",4,100,150,"Scottsdale, AZ  85250"
Football 2017,Cincinnati,948777,7/23/17,"1:43:23:18,17",4,71.67,149,"San Francisco, CA  94122"
Football 2017,Cincinnati,948837,7/24/17,"1:20:19:24,21",8,71.67,172,"Memphis, TN  38134"
Football 2017,Cincinnati,948840,7/24/17,"1:39:95:32,31",4,71.67,82,"Cincinnati, OH  45251"
Football 2017,Cincinnati,948953,7/27/17,"1:36:25:8,7",4,64.5,89,"Cincinnati, OH  45214"
Football 2017,Cincinnati,948964,7/31/17,"1:42:10:2,1",4,85,114,"Celina, OH  45822"
Football 2017,Cincinnati,948965,7/27/17,"1:15:42:16,15",4,71.67,85,"Terrace Park, OH  45174"
Football 2017,Cincinnati,948969,7/27/17,"1:19:85:39,38",4,85,85,"New York, NY  10024"
Football 2017,Cincinnati,948970,7/27/17,"1:20:8:2,1",4,85,132,"Hemlock, MI  48626"
Football 2017,Cincinnati,948980,7/27/17,"1:25:8:26,23",8,100,199,"Weston, FL  33332"
Football 2017,Cincinnati,948987,7/27/17,"1:25:24:26,23",8,100,159,"Corte Madera, CA  94925"
Football 2017,Cincinnati,949000,7/27/17,"1:42:86:12,9",8,85,100,"Del Mar, CA  92014"
Football 2017,Cincinnati,949000,7/31/17,"1:42:84:12,9",8,85,106.56,"Del Mar, CA  92014"
Football 2017,Cincinnati,949004,7/27/17,"1:24:11:10,3",16,100,275,"Warren, MI  48091"
Football 2017,Cincinnati,949011,7/27/17,"1:11:3:12,9",8,75,92,"Hamilton, OH  45011"
Football 2017,Cincinnati,949023,7/28/17,"1:25:7:24,23",4,100,195,"West Bloomfield, MI  48323"
Football 2017,Cincinnati,949024,7/28/17,"1:21:39:25,25",2,85,110,"Modesto, CA  95356"
Football 2017,Cincinnati,949031,7/28/17,"1:25:8:22,19",8,100,134,"Covington, KY  41011"
Football 2017,Cincinnati,949047,7/28/17,"1:5:36:19,19",2,85,107.84,"Bradenton, FL  34280"
Football 2017,Cincinnati,949048,7/28/17,"1:17:92:10,9",4,75,89,"Cincinnati, OH  45255"
Football 2017,Cincinnati,949051,7/28/17,"1:39:43:23,23",2,75,53.28,"Wake Forest, NC  27587"
Football 2017,Cincinnati,949054,7/28/17,"1:41:81:15,14",4,85,75.48,"Cincinnati, OH  45244"
Football 2017,Cincinnati,949055,7/28/17,"1:14:26:11,9",6,75,127.65,"Washington, DC  20009"
Football 2017,Cincinnati,949055,7/28/17,"1:14:27:14,12",6,75,122.1,"Washington, DC  20009"
Football 2017,Cincinnati,949055,8/7/17,"1:14:28:14,12",6,75,119,"Washington, DC  20009"
Football 2017,Cincinnati,949060,7/28/17,"1:11:5:24,21",8,75,122.55,"LaSalle, ON  N9J 3X5"
Football 2017,Cincinnati,949060,8/4/17,"1:11:6:8,5",8,75,123,"LaSalle, ON  N9J 3X5"
Football 2017,Cincinnati,949061,7/28/17,"1:13:7:18,15",8,75,99,"Spencerville, OH  45887"
Football 2017,Cincinnati,949064,7/28/17,"1:8:75:26,25",4,75,60,"Muskegon, MI  49441"
Football 2017,Cincinnati,949072,7/28/17,"1:16:94:2,1",4,75,71.04,"Plainwell, MI  49080"
Football 2017,Cincinnati,949075,7/28/17,"1:43:19:26,25",4,85,120,"Fort Wayne, IN  46805"
Football 2017,Cincinnati,949076,7/28/17,"1:20:86:27,27",2,85,72.15,"Cincinnati, OH  45255"
Football 2017,Cincinnati,949080,7/28/17,"1:39:89:32,32",2,75,47,"Cincinnati, OH  45237"
Football 2017,Cincinnati,949080,9/6/17,"1:39:82:31,31",2,75,49.33,"Cincinnati, OH  45237"
Football 2017,Cincinnati,949080,9/6/17,"1:39:87:17,17",2,75,44.84,"Cincinnati, OH  45237"
Football 2017,Cincinnati,949085,7/28/17,"1:8:80:2,1",4,75,73,"Ann Arbor, MI  48105"
Football 2017,Cincinnati,949085,7/31/17,"1:8:41:19,18",4,75,79,"Ann Arbor, MI  48105"
Football 2017,Cincinnati,949085,8/27/17,"1:9:85:11,10",4,71.67,75,"Ann Arbor, MI  48105"
Football 2017,Cincinnati,949086,7/28/17,"1:15:27:9,8",4,75,93,"Hamtramck, MI  48212"
Football 2017,Cincinnati,949092,7/28/17,"1:25:10:22,21",4,100,189,"Sugar Land, TX  77478"
Football 2017,Cincinnati,949094,7/28/17,"1:42:15:7,5",6,85,124,"Grosse Pointe Farms, MI  48236"
Football 2017,Cincinnati,949098,7/28/17,"1:37:88:35,32",8,75,93,"Cincinnati, OH  45233"
Football 2017,Cincinnati,949106,7/28/17,"1:22:80:24,21",8,100,148,"Archbold, OH  43502"
Football 2017,Cincinnati,949116,7/29/17,"1:44:10:15,13",6,100,160,"Ann Arbor, MI  48104"
Football 2017,Cincinnati,949125,7/29/17,"1:4:9:14,13",4,85,135,"Naples, FL  34119"
Football 2017,Cincinnati,949125,7/30/17,"1:4:6:19,16",8,85,137,"Naples, FL  34119"
Football 2017,Cincinnati,949127,7/29/17,"1:12:2:16,13",8,75,90,"Somerset, OH  43783"
Football 2017,Cincinnati,949128,7/29/17,"1:12:3:12,10",6,75,118,"Port Huron, MI  48060"
Football 2017,Cincinnati,949129,7/29/17,"1:12:6:26,23",8,75,122,"Latonia, KY  41015"
Football 2017,Cincinnati,949131,7/29/17,"1:13:4:8,3",12,75,125,"Cincinnati, OH  45245"
Football 2017,Cincinnati,949132,7/29/17,"1:25:31:22,15",16,100,247,"Carlsbad, CA  92009"
Football 2017,Cincinnati,949133,7/29/17,"1:25:35:26,24",6,100,170,"Holly Springs, NC  27540"
Football 2017,Cincinnati,949134,7/29/17,"1:42:2:12,8",10,85,180,"Dillsburg, PA  17019"
Football 2017,Cincinnati,949139,7/29/17,"1:24:12:3,1",6,100,280,"Yorba Linda, CA  92886"
Football 2017,Cincinnati,949140,7/29/17,"1:10:85:34,33",4,75,80,"Ann Arbor, MI  48104"
Football 2017,Cincinnati,949141,7/29/17,"1:10:85:36,35",4,75,80,"Forest Park, IL  60130"
Football 2017,Cincinnati,949158,7/29/17,"1:7:85:2,1",4,75,71,"Grand Rapids, MI  49525"
Football 2017,Cincinnati,949164,7/29/17,"1:2:87:10,9",4,100,115,"Saint Augustine, FL  32092"
Football 2017,Cincinnati,949165,7/29/17,"1:43:67:12,11",4,100,108,"Youngstown, OH  44514"
Football 2017,Cincinnati,949170,9/7/17,"1:15:8:18,17",4,75,59,"Newaygo, MI  49337"
Football 2017,Cincinnati,949174,7/30/17,"1:42:10:20,17",8,85,116,"Cincinnati, OH  45244"
Football 2017,Cincinnati,949188,7/30/17,"1:13:7:26,23",8,75,121.25,"Celina, OH  45822"
Football 2017,Cincinnati,949192,7/30/17,"1:25:7:20,19",4,100,214,"Lisle, IL  60532"
Football 2017,Cincinnati,949193,7/30/17,"1:25:7:22,21",4,100,214,"Ann Arbor, MI  48105"
Football 2017,Cincinnati,949198,7/30/17,"1:11:2:26,24",6,75,100,"Ann Arbor, MI  48104"
Football 2017,Cincinnati,949215,7/30/17,"1:15:75:35,32",8,75,98,"Lansing, MI  48906"
Football 2017,Cincinnati,949222,7/30/17,"1:41:78:28,25",8,71.67,106,"Zanesville, OH  43701"
Football 2017,Cincinnati,949236,7/31/17,"1:43:88:3,3",2,100,80,"Phoenix, AZ  85086"
Football 2017,Cincinnati,949238,7/31/17,"1:15:4:25,17",34,75,139.22,"Park City, UT  84098"
Football 2017,Cincinnati,949242,7/31/17,"1:15:19:23,22",4,75,127.45,"Jenison, MI  49428"
Football 2017,Cincinnati,949248,7/31/17,"1:39:90:30,28",6,75,87,"Saint Paris, OH  43072"
Football 2017,Cincinnati,949248,8/22/17,"1:38:94:40,37",8,71.67,85,"Saint Paris, OH  43072"
Football 2017,Cincinnati,949256,7/31/17,"1:3:80:18,17",4,71.67,125,"North York, ON  M3H 3B9"
Football 2017,Cincinnati,949264,7/31/17,"1:24:84:2,1",4,100,155,"Tecumseh, MI  49286"
